,grid_square,latitude,longitude,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe
337,"51.5355,-0.2495",51.53572,-0.24959099999999998,127.2,201.0,9875.4,0
338,"51.511,0.033",51.511229,0.033233,24.1,42.2,9087.6,0
339,"51.5985,-0.393",51.598647,-0.39302800000000004,52.4,40.0,14395.6,0
340,"51.3665,-0.369",51.366743,-0.368778,14.4,168.6,12689.2,0
341,"51.401,-0.0815",51.401019,-0.081357,139.2,6.2,322.2000000000001,0
342,"51.541,-0.095",51.540991,-0.095088,171.7,2304.6,15743.2,0
343,"51.6195,-0.115",51.619514,-0.11505599999999999,39.7,108.8,16222.6,0
344,"51.3965,-0.1055",51.396289,-0.105706,131.2,89.4,10751.4,0
345,"51.462,-0.1155",51.461793,-0.115685,108.9,1877.0,24655.80000000001,0
346,"51.474,-0.0435",51.474229,-0.043726,108.9,2145.0,39377.4,0
347,"51.588,-0.071",51.588221000000004,-0.070879,93.6,378.4,31259.0,0
348,"51.519,0.039",51.519039,0.039202999999999995,106.6,328.2,119768.0,0
349,"51.42,-0.204",51.419927,-0.20413499999999998,61.2,202.8,3018.4,0
350,"51.402,-0.3045",51.402177,-0.304462,66.7,183.6,13250.4,0
351,"51.3005,-0.12",51.300295,-0.11999000000000001,6.5,11.4,736.4,0
352,"51.4595,-0.094",51.459502,-0.094164,89.0,592.0,14809.999999999998,0
353,"51.4115,-0.2905",51.411687,-0.290571,108.1,347.6,29173.2,0
354,"51.258,-0.0735",51.258245,-0.073621,21.7,23.4,35037.6,0
355,"51.5145,-0.084",51.514333,-0.083828,6.3,1046.6,17235.199999999993,0
356,"51.5985,-0.327",51.598663,-0.327024,113.1,87.6,14479.600000000002,0
357,"51.537,-0.4715",51.537145,-0.471312,36.1,200.4,38775.6,0
358,"51.4945,-0.2265",51.494488,-0.226252,55.6,641.0,44806.60000000001,0
359,"51.481,-0.1835",51.481063,-0.183423,183.1,1330.2,18191.4,0
360,"51.3735,-0.4385",51.373715999999995,-0.438515,38.4,361.4,16180.8,0
361,"51.445,0.2215",51.445147,0.221558,83.9,93.8,18670.8,0
362,"51.5615,-0.204",51.561502000000004,-0.20388,55.4,118.2,10875.2,0
363,"51.5575,-0.2855",51.557744,-0.28567600000000004,35.1,186.6,23361.8,0
364,"51.5285,-0.018",51.528289,-0.017765,40.0,14.8,97164.60000000002,0
365,"51.5555,-0.075",51.555279999999996,-0.074751,216.5,460.4,12731.600000000002,0
366,"51.502,-0.001",51.50210300000001,-0.0008900000000000002,11.5,137.0,96465.2,0
367,"51.34,-0.4675",51.340229,-0.467722,29.0,86.8,22082.80000000001,0
368,"51.57,0.0795",51.569865,0.07928500000000001,109.1,172.0,38042.6,0
369,"51.3355,0.1565",51.335547999999996,0.156528,2.8,116.8,12258.2,0
370,"51.58,-0.339",51.579946,-0.338825,49.8,85.8,29391.6,0
371,"51.535,-0.0895",51.535231,-0.089272,168.3,692.6,20704.2,0
372,"51.503,-0.289",51.502973,-0.28889000000000004,46.4,325.6,30760.0,0
373,"51.491,-0.1735",51.490766,-0.173527,87.8,1265.0,17799.999999999996,0
374,"51.5015,-0.194",51.501278000000006,-0.193858,101.3,354.0,538.4,0
375,"51.5685,0.1075",51.568459000000004,0.107649,71.6,19.0,1495.6,0
376,"51.522,-0.4195",51.521978999999995,-0.41935100000000003,95.5,254.4,28106.8,0
377,"51.468,-0.025",51.468069,-0.024984,77.8,9.8,74.60000000000002,0
378,"51.5305,0.0725",51.53038400000001,0.072296,33.9,0.0,101381.2,0
379,"51.522,-0.114",51.522233,-0.114034,143.7,3464.8,6872.0,0
380,"51.531,-0.0715",51.530856,-0.07145599999999999,248.6,675.2,4630.799999999998,0
381,"51.6225,-0.0825",51.622528,-0.082428,28.5,29.2,79212.2,0
382,"51.4785,-0.054",51.478505,-0.054198,134.8,2023.6,30623.4,0
383,"51.481,-0.113",51.480942,-0.11314600000000001,191.1,1516.8,24822.6,0
384,"51.503,0.227",51.503209999999996,0.22711900000000002,1.5,64.6,21136.4,0
385,"51.572,0.1425",51.572145,0.142455,67.4,128.8,25283.2,0
386,"51.6805,-0.387",51.680436,-0.38722399999999996,30.8,81.2,29972.000000000015,0
387,"51.544,-0.126",51.544154,-0.126104,58.7,645.2,8789.8,0
388,"51.48,0.1025",51.47979,0.102549,37.2,88.4,10499.4,0
389,"51.435,-0.1285",51.435051,-0.128274,114.9,934.0,28536.2,0
390,"51.4655,-0.1095",51.465745,-0.10973800000000004,142.4,2095.6,18263.6,0
391,"51.4235,-0.13",51.423627,-0.130201,91.6,1320.4,35739.0,0
392,"51.4445,-0.529",51.444491,-0.529177,5.2,0.0,181275.4,0
393,"51.4,-0.17",51.399919,-0.169964,43.2,225.6,27889.0,0
394,"51.419,-0.302",51.419169000000004,-0.301802,69.0,298.2,20842.200000000004,0
395,"51.5315,-0.1055",51.531631,-0.105715,145.2,2945.6,10563.4,0
396,"51.617,0.0405",51.616991,0.040616,27.9,69.4,13208.4,0
397,"51.483,-0.002",51.483146999999995,-0.002008,97.9,572.6,23091.2,0
398,"51.604,-0.05",51.604242,-0.049983,23.0,104.8,36007.0,0
399,"51.6,-0.004",51.600235,-0.004235,65.6,115.2,10069.8,0
400,"51.583,-0.3125",51.583171,-0.312726,47.2,9.6,507.2,0
401,"51.4,0.0345",51.399964000000004,0.034476,46.0,92.6,25867.0,0
402,"51.3625,-0.0985",51.362593,-0.098356,79.6,164.4,18101.6,0
403,"51.4455,-0.3305",51.445446000000004,-0.330611,89.5,2425.8,31353.8,0
404,"51.513,-0.0445",51.513088,-0.044367000000000004,214.3,372.0,20396.6,0
405,"51.462,-0.1725",51.462243,-0.17253,82.7,485.4,15716.2,0
406,"51.5755,-0.2235",51.575253000000004,-0.22339299999999998,33.0,33.5,102439.0,0
407,"51.5155,-0.106",51.515633,-0.106235,17.2,650.6,7708.6,0
408,"51.3865,0.132",51.386722999999996,0.131769,2.2,37.8,3653.6,0
409,"51.3725,-0.4845",51.372709,-0.484425,19.0,167.0,21272.200000000004,0
410,"51.5435,-0.1365",51.543510999999995,-0.136684,198.8,2840.2,30085.2,0
411,"51.4925,-0.4025",51.492707,-0.402646,16.6,80.6,55687.4,0
412,"51.467,-0.1465",51.467174,-0.146397,113.3,2192.8,10161.0,0
413,"51.528,-0.135",51.527752,-0.135139,67.1,1729.2,50824.4,0
414,"51.524,-0.3745",51.523756,-0.374475,63.8,789.2,24208.80000000001,0
415,"51.4325,-0.164",51.432378,-0.163919,148.5,1129.4,21103.2,0
416,"51.5855,-0.3105",51.585351,-0.310643,45.8,26.0,599.75,0
417,"51.585,-0.403",51.585028,-0.403014,39.6,16.8,2549.4,0
418,"51.4735,-0.505",51.473338,-0.504995,1.2,11.666666666666664,39602.66666666667,0
419,"51.482,-0.3185",51.481819,-0.318486,17.9,744.4,15388.6,0
420,"51.5355,-0.469",51.535726000000004,-0.46878000000000003,36.1,200.4,38775.6,0
421,"51.4405,-0.192",51.440635,-0.19179100000000002,48.9,387.4,8592.4,0
422,"51.492,-0.179",51.491836,-0.17883800000000002,74.1,15.4,677.5999999999998,0
423,"51.346,-0.4835",51.346142,-0.48345,28.2,0.0,174688.2,0
424,"51.5615,0.1255",51.561716,0.12551600000000002,99.5,15.4,13269.2,0
425,"51.706,-0.4365",51.705827,-0.436253,9.4,6.0,315.8,0
426,"51.433,-0.0175",51.433197,-0.017592,81.3,426.0,28236.6,0
427,"51.2885,0.1955",51.288415,0.195625,46.5,40.4,12546.4,0
428,"51.446,0.011",51.445751,0.010896,56.9,283.8,19723.0,0
429,"51.6575,-0.397",51.657374,-0.39720300000000003,50.8,35.0,24900.6,0
430,"51.547,-0.2195",51.546871,-0.21974000000000002,79.3,117.2,10596.999999999998,0
431,"51.463,-0.107",51.462769,-0.107129,89.6,864.4,6767.199999999999,0
432,"51.678,0.03",51.678074,0.030010000000000002,15.0,21.0,19809.4,0
433,"51.6245,-0.238",51.624424,-0.237804,13.4,37.4,14076.2,0
434,"51.301,-0.3105",51.300775,-0.310737,16.5,19.2,24953.80000000001,0
435,"51.3745,0.096",51.374328999999996,0.095988,38.7,32.4,17230.399999999998,0
436,"51.542,-0.2365",51.542086,-0.236367,37.6,160.8,17879.8,0
437,"51.3875,0.192",51.38732,0.192021,31.0,0.8,12842.8,0
438,"51.5745,-0.371",51.574286,-0.371213,97.6,87.8,18293.2,0
439,"51.274,0.193",51.273869,0.192753,38.4,104.2,16280.6,0
440,"51.4845,-0.1865",51.484349,-0.186605,91.8,312.4,20579.2,0
441,"51.401,-0.383",51.401214,-0.382761,33.4,15.0,469.8,0
442,"51.5175,-0.0705",51.517263,-0.070589,147.7,3479.0,28768.8,0
443,"51.491,-0.2825",51.490918,-0.282427,117.4,614.6,28288.2,0
444,"51.4,-0.1445",51.400110999999995,-0.14436,83.8,111.8,10831.6,0
445,"51.6475,-0.338",51.647258,-0.337825,6.5,53.6,22624.6,0
446,"51.583,-0.2465",51.582882,-0.24633400000000005,114.1,332.0,29941.6,0
447,"51.293,0.146",51.293110999999996,0.146076,1.1,79.6,5344.4000000000015,0
448,"51.3155,0.026",51.315399,0.025852999999999998,4.1,40.2,16860.199999999993,0
449,"51.511,-0.097",51.511223,-0.097217,6.3,2657.8,38475.4,0
450,"51.36,-0.206",51.359831,-0.206179,62.1,78.2,18299.0,0
451,"51.4295,-0.0345",51.429611,-0.034265,57.6,335.2,29707.80000000001,0
452,"51.414,0.0195",51.414249,0.019722999999999997,23.7,42.4,10785.0,0
453,"51.485,-0.4525",51.485196,-0.45274200000000003,9.0,0.0,58426.4,0
454,"51.5735,-0.01",51.573664,-0.010163,161.4,415.4,11918.4,0
455,"51.532,-0.2645",51.531984,-0.264608,13.5,98.4,8114.0,0
456,"51.5135,-0.1565",51.513558,-0.156621,70.6,1272.8,11033.0,0
457,"51.547,-0.1295",51.547117,-0.129303,184.3,647.0,8293.6,0
458,"51.5705,0.1015",51.570640000000004,0.1014,111.5,19.0,1495.6,0
459,"51.3975,-0.093",51.397306,-0.09286599999999999,118.2,161.6,20678.0,0
460,"51.379,-0.281",51.378941,-0.28116199999999997,66.7,498.8,24837.4,0
461,"51.491,0.009",51.491053,0.008998,11.5,8.8,546.0,0
462,"51.395,-0.088",51.394975,-0.087813,103.7,34.8,545.2,0
463,"51.334,-0.4305",51.333841,-0.430339,2.6,2.6,86170.79999999999,0
464,"51.655,-0.032",51.655147,-0.03204,60.0,62.6,3771.6,0
465,"51.513,-0.045",51.513103,-0.045232,214.3,372.0,20396.6,0
466,"51.421,-0.3115",51.420929,-0.311517,35.2,362.2,16092.6,0
467,"51.465,-0.2995",51.465090999999994,-0.299665,11.2,800.8,10877.2,0
468,"51.4695,-0.3285",51.469643,-0.328581,58.7,300.4,22422.4,0
469,"51.6005,-0.111",51.600514000000004,-0.111225,156.5,378.4,17556.4,0
470,"51.6615,-0.0635",51.661519,-0.06372,65.2,60.25,3424.0,0
471,"51.4835,0.078",51.483289,0.077793,139.5,7.4,342.00000000000006,0
472,"51.718,-0.346",51.718076,-0.345783,3.4,65.4,11964.6,0
473,"51.5115,-0.028",51.511737,-0.02814,168.1,446.0,16531.6,0
474,"51.476,-0.0345",51.47578,-0.034299,70.1,910.2,20513.4,0
475,"51.532,0.279",51.531865,0.278941,1.7,0.0,115061.0,0
476,"51.4815,-0.1875",51.481664,-0.187432,91.8,1537.2,17954.0,0
477,"51.4535,-0.254",51.453449,-0.25404,35.1,168.6,11790.799999999996,0
478,"51.5105,-0.323",51.510354,-0.32305100000000003,152.3,247.2,12686.6,0
479,"51.6005,-0.1155",51.60055,-0.11569700000000001,68.9,10.4,328.0,0
480,"51.3155,-0.33",51.315584,-0.33008200000000004,18.3,59.4,22379.8,0
481,"51.442,-0.5255",51.442182,-0.525741,5.2,0.0,181275.4,0
482,"51.516,-0.0725",51.5158,-0.072357,224.9,3479.0,28768.8,0
483,"51.4935,-0.5245",51.49325200000001,-0.524511,7.9,0.0,149098.2,0
484,"51.6725,-0.239",51.672459,-0.23883200000000002,0.5,25.2,61870.40000000001,0
485,"51.5885,-0.031",51.588729,-0.031183,166.6,183.6,12438.4,0
486,"51.5395,-0.1425",51.539592999999996,-0.14244600000000002,91.8,509.4,14480.2,0
487,"51.5895,-0.08",51.589267,-0.07978500000000001,165.5,197.2,10716.0,0
488,"51.529,-0.2905",51.529221,-0.290641,43.4,181.2,28735.4,0
489,"51.473,-0.0235",51.472812,-0.023627000000000002,115.7,1072.4,37187.0,0
490,"51.4915,0.07",51.491394,0.07006799999999999,49.7,302.8,32743.8,0
491,"51.4665,-0.1895",51.466408,-0.189476,145.9,2191.8,41410.8,0
492,"51.545,-0.177",51.545078000000004,-0.176836,94.4,228.6,20115.2,0
493,"51.469,-0.288",51.469024,-0.288163,90.7,414.0,33772.2,0
494,"51.3925,-0.1085",51.392525,-0.108589,101.7,89.4,10751.4,0
495,"51.395,-0.0675",51.394949,-0.06766699999999999,112.3,217.6,13940.6,0
496,"51.324,0.1595",51.323888000000004,0.15942699999999999,0.9,116.8,12258.2,0
497,"51.413,-0.179",51.412915999999996,-0.178792,117.2,373.6,20008.0,0
498,"51.5155,-0.1005",51.515719,-0.100466,6.3,4001.0,24786.4,0
499,"51.517,0.1515",51.516999,0.151398,8.1,0.4,83812.2,0
500,"51.384,-0.275",51.38421500000001,-0.275233,44.5,3.4,99894.6,0
501,"51.4915,-0.111",51.491701,-0.11111700000000001,208.2,3735.2,17838.399999999998,0
502,"51.52,-0.186",51.520039000000004,-0.185909,129.3,676.0,12397.0,0
503,"51.3085,-0.0795",51.308667,-0.07935299999999999,35.4,32.8,17376.8,0
504,"51.5985,-0.0385",51.598689,-0.038381,45.7,183.6,12438.4,0
505,"51.596,-0.3125",51.596205,-0.31238699999999997,89.8,32.6,18139.4,0
506,"51.536,-0.4285",51.535949,-0.428384,49.8,16.4,1993.0,0
507,"51.603,0.2445",51.602973999999996,0.244418,66.9,77.4,41747.4,0
508,"51.561,0.2255",51.560795,0.225604,46.8,73.4,14816.2,0
509,"51.5115,-0.1195",51.511309000000004,-0.11926300000000001,38.2,7898.2,22674.200000000004,0
510,"51.4495,0.109",51.449694,0.10893900000000001,75.6,99.2,17087.8,0
511,"51.4715,-0.35",51.471706,-0.34981100000000004,70.8,288.6,15580.2,0
512,"51.4565,-0.0145",51.456379,-0.014405000000000001,102.2,1063.2,32707.4,0
513,"51.3985,-0.187",51.398711999999996,-0.187139,82.4,107.8,12592.0,0
514,"51.6495,-0.1935",51.649432,-0.193633,46.6,282.8,24606.2,0
515,"51.633,-0.1065",51.632953,-0.106577,17.6,126.8,14449.6,0
516,"51.3555,-0.14",51.355382,-0.139998,40.9,36.6,2202.8,0
517,"51.519,-0.1965",51.518943,-0.196474,394.1,2.6,86375.8,0
518,"51.412,-0.306",51.411858,-0.30609899999999995,47.3,425.0,42805.8,0
519,"51.3405,-0.46",51.34053,-0.460017,2.9,86.8,22082.80000000001,0
520,"51.5525,-0.172",51.55265,-0.172206,80.7,587.6,15860.8,0
521,"51.5105,-0.067",51.510675,-0.066953,82.4,4101.0,2645.6,0
522,"51.5555,-0.359",51.555737,-0.359177,75.8,65.2,29019.0,0
523,"51.5175,0.0575",51.517421,0.057726,7.3,274.8,132047.0,0
524,"51.604,-0.3085",51.603756,-0.30866,90.1,40.0,23447.4,0
525,"51.559,0.084",51.558902,0.083835,118.0,172.0,38042.6,0
526,"51.61,0.115",51.609963,0.11506,59.8,67.8,29192.8,0
527,"51.615,-0.266",51.614859,-0.265763,72.5,54.2,16548.2,0
528,"51.343,-0.481",51.342962,-0.480891,28.2,0.0,174688.2,0
529,"51.328,-0.536",51.32807800000001,-0.535934,58.4,7.2,1074.6,0
530,"51.363,-0.2475",51.363053,-0.247295,47.0,235.0,39852.6,0
531,"51.5435,-0.0595",51.543558000000004,-0.05964600000000001,74.5,1096.4,15911.0,0
532,"51.549,-0.2635",51.549089,-0.263361,89.3,23.6,16458.199999999993,0
533,"51.5015,-0.284",51.501424,-0.283923,46.4,484.0,39880.2,0
534,"51.511,-0.0735",51.511195,-0.073439,52.0,603.6,18369.4,0
535,"51.388,-0.209",51.387809999999995,-0.209129,65.5,257.2,24552.0,0
536,"51.5185,-0.2165",51.518314000000004,-0.21638600000000002,216.9,2.6,86375.8,0
537,"51.564,0.065",51.564233,0.065177,116.4,746.0,42831.0,0
538,"51.341,-0.188",51.341120000000004,-0.188244,34.3,2.4,126.8,0
539,"51.497,0.2745",51.497201000000004,0.274502,3.2,0.0,93099.0,0
540,"51.327,-0.1295",51.327032,-0.129396,47.7,73.2,24309.0,0
541,"51.605,-0.097",51.604871,-0.097036,84.6,168.8,16661.8,0
542,"51.3155,-0.345",51.31543900000001,-0.345198,4.4,67.6,12615.4,0
543,"51.523,-0.2015",51.52285300000001,-0.201674,280.1,637.4,15705.2,0
544,"51.5825,-0.2945",51.582367,-0.294425,70.2,26.0,599.75,0
545,"51.4845,-0.4065",51.484579,-0.406674,16.6,75.2,16236.4,0
546,"51.5465,0.096",51.546687,0.096086,102.3,43.8,23144.8,0
547,"51.4395,-0.4165",51.439747,-0.416293,29.3,204.6,13143.4,0
548,"51.608,-0.061",51.607753,-0.06109700000000001,94.4,371.4,14658.8,0
549,"51.567,-0.2455",51.566896,-0.24536799999999998,125.3,45.0,97949.5,0
550,"51.481,-0.1725",51.481075,-0.172621,119.8,2360.4,23217.0,0
551,"51.541,-0.3245",51.541076000000004,-0.324522,44.7,82.4,18500.0,0
552,"51.468,-0.054",51.467799,-0.053959,115.9,209.6,11095.2,0
553,"51.6515,-0.163",51.651471,-0.162762,62.5,9.0,1267.0,0
554,"51.465,-0.181",51.464804,-0.181042,176.0,974.2,39940.6,0
555,"51.514,-0.0515",51.513927,-0.051538,254.5,1236.2,23369.4,0
556,"51.497,-0.1795",51.496974,-0.179473,249.8,510.0,55052.00000000001,0
557,"51.5545,-0.1355",51.554497999999995,-0.135347,166.5,700.6,13788.2,0
558,"51.615,-0.2455",51.615244,-0.245666,43.6,39.6,63261.59999999999,0
559,"51.5555,-0.055",51.555258,-0.054821,215.6,814.4,14502.6,0
560,"51.6465,-0.377",51.646581,-0.376848,24.7,49.2,17285.6,0
561,"51.5165,0.039",51.516705,0.038955000000000004,137.9,304.8,21910.800000000007,0
562,"51.353,-0.268",51.353032,-0.268133,40.4,402.8,15107.999999999998,0
563,"51.52,-0.2505",51.519852,-0.250492,82.3,218.8,12352.8,0
564,"51.4025,-0.375",51.402628,-0.37500700000000003,60.7,15.0,469.8,0
565,"51.43,-0.216",51.430126,-0.216087,21.0,786.4,21763.4,0
566,"51.503,-0.1525",51.502790999999995,-0.152444,43.2,1670.8,47150.60000000001,0
567,"51.447,-0.0545",51.446888,-0.054393,84.8,647.4,30588.6,0
568,"51.5055,-0.227",51.505526,-0.22714,116.0,2726.6,16493.399999999998,0
569,"51.5205,-0.141",51.520465,-0.140796,75.5,784.2,5251.4,0
570,"51.587,-0.04",51.587204,-0.039887,169.6,183.6,12438.4,0
571,"51.622,-0.292",51.621899,-0.292076,4.9,2.4,27888.000000000004,0
572,"51.521,-0.142",51.520967,-0.141763,161.3,784.2,5251.4,0
573,"51.2795,0.1585",51.279332000000004,0.158411,1.1,45.6,19337.6,0
574,"51.3795,0.1135",51.37974000000001,0.113337,41.2,123.8,15964.6,0
575,"51.405,-0.342",51.405087,-0.342007,3.8,1651.0,41661.20000000001,0
576,"51.525,-0.111",51.525021,-0.110769,100.4,2480.0,8990.199999999999,0
577,"51.6215,-0.2545",51.621311,-0.25453400000000004,43.6,479.4,66577.6,0
578,"51.598,-0.093",51.598023,-0.093014,88.0,1403.2,23030.6,0
579,"51.515,-0.0715",51.514945000000004,-0.07166900000000001,182.2,1031.3333333333333,16211.666666666668,0
580,"51.5765,-0.0835",51.576593,-0.083496,92.6,402.6,14292.6,0
581,"51.4555,0.1425",51.455684999999995,0.142466,37.6,66.0,10490.0,0
582,"51.528,0.0325",51.527845,0.032389999999999995,130.8,415.8,18962.6,0
583,"51.5855,-0.2725",51.585555,-0.27265300000000003,44.5,71.4,15158.2,0
584,"51.591,-0.212",51.591176000000004,-0.211944,59.9,41.6,42381.4,0
585,"51.386,0.0755",51.385842,0.075674,26.4,65.0,17750.399999999998,0
586,"51.652,-0.0725",51.652008,-0.072652,93.4,169.6,19287.4,0
587,"51.445,-0.009",51.444957,-0.009000000000000001,109.2,206.8,25088.6,0
588,"51.7155,-0.3705",51.715546999999994,-0.370673,2.3,0.0,127090.6,0
589,"51.528,-0.4985",51.527882,-0.49848000000000003,3.2,12.2,439.00000000000006,0
590,"51.5085,-0.139",51.508333,-0.138962,14.7,1839.2,12472.8,0
591,"51.5735,-0.0725",51.573409999999996,-0.072516,144.7,1101.0,35161.0,0
592,"51.6875,0.134",51.68727,0.134157,7.0,0.0,82152.6,0
593,"51.4815,-0.0125",51.481404,-0.012622,169.6,1507.8,16833.8,0
594,"51.455,0.016",51.45523,0.016061000000000002,85.9,347.0,19500.0,0
595,"51.405,-0.2795",51.405175,-0.279459,46.0,429.2,20667.2,0
596,"51.581,-0.535",51.580842,-0.5349689999999999,4.1,45.0,11475.0,0
597,"51.436,-0.0905",51.435972,-0.09054,100.7,226.2,13934.2,0
598,"51.617,-0.0225",51.616764,-0.02229,70.8,13.0,8468.2,0
599,"51.548,-0.2365",51.547845,-0.236577,172.2,120.8,2537.2000000000007,0
600,"51.4755,-0.033",51.47572,-0.032859,91.7,821.4,22348.4,0
601,"51.2855,-0.523",51.285489,-0.5230060000000001,3.8,2.6,94568.8,0
602,"51.484,-0.0665",51.484101,-0.066372,109.0,2196.4,28988.6,0
603,"51.457,-0.0905",51.45698,-0.090523,61.7,592.0,14809.999999999998,0
604,"51.4465,0.264",51.44635,0.26404299999999997,6.5,40.6,14454.2,0
605,"51.567,-0.073",51.566891,-0.07308300000000001,188.3,1837.0,24517.0,0
606,"51.562,-0.0105",51.562069,-0.010525,33.3,280.0,15230.4,0
607,"51.571,0.257",51.570809999999994,0.256832,15.0,12.6,36317.6,0
608,"51.5325,0.118",51.532268,0.117773,31.5,71.4,95543.4,0
609,"51.562,-0.2135",51.562242,-0.213369,119.4,390.4,15669.2,0
610,"51.5655,-0.135",51.565369,-0.134758,73.5,1260.4,14075.0,0
611,"51.5985,-0.066",51.598608,-0.065964,147.2,412.8,14624.4,0
612,"51.473,-0.033",51.473242,-0.033112,158.4,430.8,12565.2,0
613,"51.5475,0.135",51.547641,0.134957,49.9,57.2,16759.6,0
614,"51.553,-0.088",51.553197,-0.088086,171.1,1385.6,9278.8,0
615,"51.5265,-0.028",51.526451,-0.028249,127.3,2903.0,37132.2,0
616,"51.5895,-0.3635",51.589518,-0.363446,64.0,110.6,18376.8,0
617,"51.5985,0.085",51.598507,0.084754,34.0,53.6,18179.6,0
618,"51.4815,-0.1815",51.481575,-0.181675,173.6,1330.2,18191.4,0
619,"51.518,-0.188",51.517911,-0.187867,139.3,694.25,12206.75,0
620,"51.5805,-0.432",51.580689,-0.432037,40.9,81.0,16654.399999999998,0
621,"51.4795,-0.1215",51.479726,-0.121405,212.8,1918.8,16551.4,0
622,"51.6035,-0.068",51.603316,-0.06792999999999999,65.8,371.4,14658.8,0
623,"51.4595,0.2515",51.45962700000001,0.251744,8.4,0.0,128692.0,0
624,"51.507,-0.3375",51.507053000000006,-0.33760500000000004,100.1,49.6,8938.8,0
625,"51.54,0.151",51.54006,0.151187,118.2,118.8,12939.399999999998,0
626,"51.558,-0.467",51.558184999999995,-0.46716,5.7,6.4,81058.2,0
627,"51.5355,-0.3435",51.53541,-0.343475,20.6,98.4,125721.8,0
628,"51.515,-0.168",51.514812,-0.167812,243.1,341.8,1551.2,0
629,"51.552,-0.298",51.552075,-0.297885,119.7,89.2,12064.2,0
630,"51.463,0.0505",51.463051,0.050527999999999997,82.5,73.0,17322.2,0
631,"51.589,-0.0705",51.588840999999995,-0.070275,93.6,378.4,31259.0,0
632,"51.5915,-0.212",51.591264,-0.211796,59.9,41.6,42381.4,0
633,"51.545,-0.3725",51.544899,-0.372551,51.0,43.0,5064.2,0
634,"51.4925,-0.256",51.492598,-0.25614499999999996,116.0,836.6,15238.0,0
635,"51.552,-0.1855",51.551867,-0.185508,121.8,8.4,920.0,0
636,"51.588,-0.1165",51.587789,-0.116395,113.9,149.2,10069.8,0
637,"51.51,-0.1475",51.510175,-0.14739000000000002,37.4,1267.4,7683.2,0
638,"51.6135,-0.1235",51.613393,-0.12369000000000001,128.3,71.8,52942.59999999999,0
639,"51.452,-0.1015",51.45216,-0.101667,33.2,1737.6,28001.80000000001,0
640,"51.684,-0.2235",51.684071,-0.223496,0.5,0.0,49495.99999999999,0
641,"51.4675,-0.1705",51.467284,-0.17058099999999998,135.9,827.2,9271.6,0
642,"51.469,-0.5075",51.468874,-0.507425,1.2,11.666666666666664,39602.66666666667,0
643,"51.5315,-0.308",51.53163,-0.307996,22.8,235.0,30264.6,0
644,"51.686,-0.199",51.686062,-0.198954,3.2,0.0,151025.19999999998,0
645,"51.537,0.0165",51.536784999999995,0.016636,49.1,252.0,17718.0,0
646,"51.426,-0.131",51.425979,-0.13108599999999998,91.6,1320.4,35739.0,0
647,"51.551,0.0495",51.551202,0.049297,131.6,605.6,16857.000000000004,0
648,"51.2585,-0.07",51.258475,-0.069909,21.7,23.4,35037.6,0
649,"51.5945,-0.0695",51.594706,-0.06930599999999999,112.3,1035.4,27430.6,0
650,"51.4255,-0.4195",51.425509999999996,-0.419433,41.2,0.0,48060.8,0
651,"51.6035,0.019",51.603743,0.01888,61.4,523.6,43950.60000000001,0
652,"51.464,-0.1045",51.464078,-0.104627,89.6,864.4,6767.199999999999,0
653,"51.5275,-0.1615",51.527269,-0.16154100000000002,17.9,341.6,25664.4,0
654,"51.401,-0.0985",51.401208000000004,-0.098458,97.1,6.0,348.60000000000014,0
655,"51.5735,-0.009",51.573516999999995,-0.009039,86.4,415.4,11918.4,0
656,"51.4455,-0.3995",51.445277000000004,-0.399696,20.7,28.4,1132.8,0
657,"51.555,-0.401",51.555001000000004,-0.400897,27.2,36.6,95489.2,0
658,"51.632,-0.1755",51.632018,-0.17566400000000001,46.8,247.4,27987.0,0
659,"51.54,-0.304",51.540063,-0.304082,63.3,157.0,19151.2,0
660,"51.632,-0.095",51.631778000000004,-0.095066,59.2,84.6,19072.8,0
661,"51.5875,-0.222",51.587677,-0.22204699999999997,109.4,96.4,16933.8,0
662,"51.418,-0.1495",51.417999,-0.149559,83.2,19.4,677.0,0
663,"51.464,-0.244",51.464144,-0.2440050000000001,33.5,332.6,27382.2,0
664,"51.3665,-0.1955",51.366325,-0.195726,53.1,25.6,12776.4,0
665,"51.437,-0.5005",51.437132,-0.500488,16.0,570.6,17431.199999999993,0
